"grpd_time_event","avg_sqDevFromRealization","avg_VarPredicted","avg_error","avg_disagreementEV","time","event","avgEV","avg_disagreementEVMinusPersoni","avg_realization","dataSet"
57,0.0794487799269021,0.210121629429825,-0.130672849502922,0.0392006770983379,2014.375,2014,6.35895263157895,0.0391720425642997,6.15833333333333,"PRUNEMP"
58,0.736960698289473,0.352901231535088,0.384059466754385,0.0917881839127423,2014.375,2015,6.07822631578947,0.0917211362984891,5.275,"PRUNEMP"
59,1.06958820043103,0.465234500718391,0.604353699712644,0.135782535671819,2014.375,2016,5.84133620689655,0.135609343662034,4.875,"PRUNEMP"
60,1.96756913620041,0.57459132014881,1.3929778160516,0.214109212330995,2014.375,2017,5.68251607142857,0.21381550970777,4.35833333333333,"PRUNEMP"
61,0.0249429233402785,0.155415646104167,-0.130472722763888,0.0149063065484375,2014.625,2014,6.25851625,0.0148965062154011,6.15833333333333,"PRUNEMP"
62,0.419747014437499,0.296931152229167,0.122815862208333,0.0454768343734375,2014.625,2015,5.88677625,0.0454469350740467,5.275,"PRUNEMP"
63,0.786393963416667,0.431491036583333,0.354902926833333,0.117975983747222,2014.625,2016,5.69256833333333,0.117835703148236,4.875,"PRUNEMP"
64,1.65664207963676,0.568341723782051,1.08830035585471,0.220743770044379,2014.625,2017,5.55662307692308,0.220390580012308,4.35833333333333,"PRUNEMP"
65,0.0163784729532167,0.109546673245614,-0.0931682002923973,0.0142288492036011,2014.875,2014,6.20469736842105,0.0142184555957095,6.15833333333333,"PRUNEMP"
66,0.260040272631579,0.235766394035088,0.0242738785964909,0.0530487975900277,2014.875,2015,5.72996315789474,0.0530100475552651,5.275,"PRUNEMP"
67,0.562648173828125,0.387116149088542,0.175532024739583,0.106464018005371,2014.875,2016,5.5504140625,0.106353233387259,4.875,"PRUNEMP"
68,1.44504498404322,0.546241373981482,0.898803610061736,0.188075966344307,2014.875,2017,5.47947962962963,0.187797747459183,4.35833333333333,"PRUNEMP"
