"p","trueBinSmoothed","pAgg","trueBinSmoothedAgg"
0.1822,0.200717067909555,NA,NA
0.0385,0.061129556507209,NA,NA
0.1122,0.141333200649304,NA,NA
0.1845,0.202535959535609,NA,NA
0.1214,0.149580028476489,NA,NA
0.0186,0.0387624640628134,NA,NA
0.0518,0.0765640973898672,NA,NA
0.0705,0.0977029841170333,NA,NA
0.0387,0.0613617751867881,NA,NA
0.0553,0.0805617198671073,NA,NA
0.0791,0.107288646517215,NA,NA
0.1129,0.141973323711173,NA,NA
0.1613,0.183611543722104,NA,NA
0.1884,0.205574614850908,NA,NA
0.1479,0.172351696050226,NA,NA
0.02934,0.0506126765476833,NA,NA
5e-05,0.0197710157613884,NA,NA
1e-05,0.0197312548623015,NA,NA
0.00499,0.0246934993508281,NA,NA
0.00015,0.0198704183005943,NA,NA
0.002506,0.0222138776496211,NA,NA
0.021918,0.0423546902913479,NA,NA
0.245926,0.24228728734965,NA,NA
0.317065,0.285314628173251,NA,NA
0.294891,0.271000285630327,NA,NA
0.016538,0.0365636123546163,NA,NA
9.7e-05,0.0198177348814657,NA,NA
0.001248,0.0209620466375915,NA,NA
0.009786,0.0295382172318546,NA,NA
0.046906,0.0709128972126987,NA,NA
0.137641,0.163628208166861,NA,NA
0.247519,0.243178798628073,NA,NA
0.457527,0.350117983607617,NA,NA
0.099271,0.128935170446105,NA,NA
5.2e-05,0.0197730038072761,NA,NA
0.000632,0.0203495617325922,NA,NA
0.004962,0.0246654670419211,NA,NA
0.025325,0.0461097823509386,NA,NA
0.084096,0.112806373406733,NA,NA
0.181832,0.20042438160365,NA,NA
0.491243,0.358662629844895,NA,NA
0.211855,0.222140592794251,NA,NA
8.2e-05,0.0198028245131011,NA,NA
0.000801,0.0205175774226656,NA,NA
0.005321,0.0250250542343863,NA,NA
0.024187,0.0448484072961786,NA,NA
0.075253,0.103011695199561,NA,NA
0.160336,0.182806990644478,NA,NA
0.468029,0.352658682926556,NA,NA
0.265986,0.25361292616423,NA,NA
0.0625,0.0887127719277676,NA,NA
0.4824,0.356179674046942,NA,NA
0.936,0.583781626131726,NA,NA
0.0604,0.0863422632968422,NA,NA
0.3052,0.277593200189616,NA,NA
0.2448,0.241656441525002,NA,NA
0.3928,0.327396767615886,NA,NA
0.4936,0.359395099621258,NA,NA
0.4604,0.350829109220865,NA,NA
0.4096,0.334416955486027,NA,NA
0.7904,0.47759701757091,NA,NA
0.9424,0.587995135892874,NA,NA
0.996,0.61999946843161,NA,NA
0.4612,0.351024331207031,NA,NA
0.2816,0.262819209517417,NA,NA
0.1864,0.204023966108271,NA,NA
0.3136,0.283060748205813,NA,NA
0.2708,0.256406228283303,NA,NA
0.3868,0.324729175464275,NA,NA
0.5256,0.372790621463779,NA,NA
0.2676,0.254545025340728,NA,NA
0.5336,0.376757338707415,NA,NA
0.1472,0.171759080665954,NA,NA
0.7684,0.464892981854168,NA,NA
0.482,0.356075303411061,NA,NA
0.2388,0.238274328301596,NA,NA
0.4352,0.343733711016512,NA,NA
0.1916,0.208018544373332,NA,NA
0.1504,0.174464767691231,NA,NA
0.434,0.343341647182338,NA,NA
0.2128,0.222744790142666,NA,NA
0.2468,0.242776514480369,NA,NA
0.2196,0.226990234198346,NA,NA
0.1712,0.19181206509519,NA,NA
0.4712,0.35341122265974,NA,NA
0.5656,0.392483062921939,NA,NA
0.1464,0.171081317036463,NA,NA
0.7588,0.460081152745621,NA,NA
0.9272,0.577832751100002,NA,NA
0.6236,0.417998784688278,NA,NA
0.3764,0.31984593480428,NA,NA
0.5804,0.399313001135471,NA,NA
0.4744,0.354177792076883,NA,NA
0.4968,0.360448043687399,NA,NA
0.9488,0.592110558618276,NA,NA
0.0832,0.111820955094111,NA,NA
0.2308,0.233675919022505,NA,NA
0.0404,0.0633382208160253,NA,NA
0.3988,0.329973209471824,NA,NA
0.452,0.348692819147939,NA,NA
0.4988,0.361141742108456,NA,NA
0.3892,0.325808178389769,NA,NA
0.6104,0.41252932565963,NA,NA
0.9992,0.621800547831366,NA,NA
0.2188,0.226499078838602,NA,NA
0.0508,0.0754155437717797,NA,NA
0.3172,0.285402269078985,NA,NA
0.2924,0.269439820419737,NA,NA
0.5404,0.380172682074852,NA,NA
0.6288,0.420032348049131,NA,NA
0.5392,0.379569645977033,NA,NA
0.6708,0.432601376939996,NA,NA
0.2008,0.214737169725842,NA,NA
0.1328,0.159480419137562,NA,NA
0.2256,0.230613959482515,NA,NA
0.1756,0.195408128710527,NA,NA
0.2396,0.238727965231551,NA,NA
0.2752,0.25899468963384,NA,NA
0.1928,0.208922171653975,NA,NA
0.2548,0.247256919150036,NA,NA
0.2892,0.267454231282253,NA,NA
0.512,0.366417491444609,NA,NA
0.6656,0.431385417254232,NA,NA
0.9376,0.584844335070392,NA,NA
0.1596,0.182192148291682,NA,NA
0.0824,0.110939353103241,NA,NA
0.0948,0.1243298812138,NA,NA
0.1856,0.203399130277332,NA,NA
0.2392,0.23850127111848,NA,NA
0.2244,0.229897430135296,NA,NA
0.2364,0.23690713403776,NA,NA
0.2944,0.270691667576693,NA,NA
0.3968,0.329123427820053,NA,NA
0.5308,0.375358733747168,NA,NA
0.8072,0.488835875187434,NA,NA
0.6792,0.434485983175112,NA,NA
0.3012,0.275011078051226,NA,NA
0.6108,0.41269998841495,NA,NA
0.3884,0.325450347399951,NA,NA
0.534,0.376957738541991,NA,NA
0.466,0.352177135348217,NA,NA
0.1944,0.210115252680181,NA,NA
0.0996,0.129267355799614,NA,NA
0.2024,0.215851920189172,NA,NA
0.2608,0.250645740571615,NA,NA
0.5628,0.391158656995753,NA,NA
0.6512,0.427591079319111,NA,NA
0.5748,0.396760053001235,NA,NA
0.4944,0.359651850550437,NA,NA
0.5848,0.401295642276812,NA,NA
0.9676,0.603661870892132,NA,NA
0.00063,0.0203475734510168,NA,NA
0.000919,0.020634898017323,NA,NA
0.072833,0.100311934230742,NA,NA
0.512189,0.366500958654909,NA,NA
0.383737,0.323327217320881,NA,NA
0.000191,0.0199111735660214,NA,NA
0.000405,0.0201239002185248,NA,NA
0.000118,0.0198386094194285,NA,NA
0.003576,0.0232803936054191,NA,NA
0.04295,0.0663083477041094,NA,NA
0.20202,0.215588654690607,NA,NA
0.377325,0.320294926355991,NA,NA
0.280563,0.262194875355618,NA,NA
0.082932,0.111525795100123,NA,NA
0.010103,0.0298622262232551,NA,NA
0.000639,0.0203565207299643,NA,NA
0.003797,0.023500943318459,NA,NA
0.018765,0.0389395219719966,NA,NA
0.068389,0.0953370657902961,NA,NA
0.161062,0.183412990643728,NA,NA
0.247465,0.243148589144521,NA,NA
0.247454,0.243142435301238,NA,NA
0.161239,0.18356065924612,NA,NA
0.087359,0.116373782032549,NA,NA
0.00383,0.0235338850274552,NA,NA
0.000928,0.0206438464964335,NA,NA
0.007848,0.0275687183012201,NA,NA
0.020292,0.0405859813069071,NA,NA
0.051974,0.0767636251479852,NA,NA
0.103154,0.132793131640777,NA,NA
0.160492,0.182937246743969,NA,NA
0.195213,0.210716112496047,NA,NA
0.185879,0.203617327517022,NA,NA
0.219421,0.226880511163673,NA,NA
0.054799,0.0799913506821717,NA,NA
5.7e-05,0.0197779739225471,NA,NA
0.29955,0.273954035990554,NA,NA
0.700393,0.439388903048569,NA,NA
0.019825,0.0400809356802961,NA,NA
0.651174,0.427583539064912,NA,NA
0.32737,0.291938106032143,NA,NA
0.001627,0.0213390135125696,NA,NA
0.384,0.323448729538137,NA,NA
0.498,0.360860932014596,NA,NA
0.565,0.392200203393668,NA,NA
0.735,0.449988289454428,NA,NA
0.751,0.456491597625067,NA,NA
0.451,0.348425229591718,NA,NA
0.613,0.413634061341121,NA,NA
0.454,0.349218562000134,NA,NA
0.402,0.331316003489471,NA,NA
0.507,0.364282410037658,NA,NA
0.453,0.348957233664439,NA,NA
0.351,0.306292768834309,NA,NA
0.441,0.345558736591749,NA,NA
0.435,0.343668706828456,NA,NA
0.628,0.419725062450893,NA,NA
0.353,0.307440820909206,NA,NA
0.372,0.31766807967616,NA,NA
0.367,0.315105689233538,NA,NA
0.309,0.28006329032912,NA,NA
0.886,0.548346289746165,NA,NA
0.468,0.352651808233213,NA,NA
0.605,0.410204041231819,NA,NA
0.847,0.518828267129197,NA,NA
0.241,0.239519562722605,NA,NA
0.661,0.43025141465831,NA,NA
0.485,0.356872619192014,NA,NA
0.473,0.353841008008183,NA,NA
0.389,0.32571888983305,NA,NA
0.347,0.30396339282188,NA,NA
0.418,0.337679776615307,NA,NA
0.323,0.289148258908742,NA,NA
0.672,0.43287481338555,NA,NA
0.849,0.520371746259266,NA,NA
0.866,0.533368426434451,NA,NA
0.959,0.598473975885368,NA,NA
0.973,0.606847238488536,NA,NA
0.331,0.294228913875805,NA,NA
0.588,0.402726268297434,NA,NA
0.679,0.434441533240501,NA,NA
0.546,0.38297541062277,NA,NA
0.374,0.318666745818898,NA,NA
0.626,0.418947740993681,NA,NA
0.874,0.539402555970421,NA,NA
9e-04,0.0206160069274942,NA,NA
0.4139,0.336110147427607,NA,NA
0.5317,0.375807374345592,NA,NA
0.0027,0.0224071026911095,NA,NA
0.0281,0.0492136278481585,NA,NA
0.4816,0.355971479763994,NA,NA
0.4874,0.357537577712412,NA,NA
0.1697,0.190578167262327,NA,NA
0.1281,0.155426458649914,NA,NA
0.8719,0.537823943512596,NA,NA
0.474,0.354081297247547,NA,NA
0.7849,0.474203730107234,NA,NA
0.1851,0.203007345412164,NA,NA
0.4252,0.340323264218846,NA,NA
0.4347,0.343570944970918,NA,NA
0.273,0.257696198124187,NA,NA
0.0527,0.0775951693700613,NA,NA
0.1474,0.17192844061373,NA,NA
0.2622,0.251442762747176,NA,NA
0.2887,0.267145879241917,NA,NA
0.3497,0.30554043911684,NA,NA
0.0074,0.0271159540853336,NA,NA
0.0957,0.125269481134875,NA,NA
0.3932,0.327571177991456,NA,NA
0.1347,0.161111273376787,NA,NA
0.0162,0.0362056060828776,NA,NA
0.0825,0.111049638469672,NA,NA
0.039949,0.0628134775181538,NA,NA
0.025999,0.0468600737333448,NA,NA
0.070999,0.098261518714091,NA,NA
0.203984,0.21693973697184,NA,NA
0.217969,0.225986741959762,NA,NA
0.171992,0.192462051159125,NA,NA
0.075999,0.103842569188709,NA,NA
0.216992,0.225381481637061,NA,NA
0.225977,0.23083825265612,NA,NA
0.170977,0.191628857672918,NA,NA
0.093999,0.123488855708015,NA,NA
0.150999,0.174970244030651,NA,NA
0.100999,0.130668723938031,NA,NA
0.082998,0.111598500701848,NA,NA
0.095999,0.125580324563162,NA,NA
0.080999,0.109391946813744,NA,NA
0.200977,0.214861306053902,NA,NA
0.215977,0.224749174960531,NA,NA
0.043999,0.0675305706233159,NA,NA
0.222969,0.229037656180578,NA,NA
0.166992,0.188341986813698,NA,NA
0.063999,0.0904021670607848,NA,NA
0.105999,0.135539490007625,NA,NA
0.181992,0.200551690584302,NA,NA
0.310977,0.281351454805021,NA,NA
0.115999,0.144779204489739,NA,NA
0.108999,0.138372077884248,NA,NA
0.092998,0.122431875301543,NA,NA
0.072998,0.100496219716614,NA,NA
0.137998,0.163933176849464,NA,NA
0.423,0.339531378998188,NA,NA
0.432,0.342677473180058,NA,NA
0.4436,0.346338468700838,NA,NA
0.504,0.363077578635985,NA,NA
0.0635,0.089840032119976,NA,NA
0.1975,0.212385697396955,NA,NA
0.2159,0.224701055643105,NA,NA
0.1755,0.195326833483813,NA,NA
0.002456,0.0221640864127759,NA,NA
0.022994,0.0435336375679235,NA,NA
0.117905,0.14648481913517,NA,NA
0.282996,0.263662612749503,NA,NA
0.329267,0.293138493592468,NA,NA
0.185812,0.203564956566536,NA,NA
0.050754,0.0753626325562397,NA,NA
0.006683,0.0263930573212902,NA,NA
0.000422,0.0201407994621777,NA,NA
0.1326,0.159308507619834,NA,NA
0.0749,0.102618304374426,NA,NA
0.0481,0.0722980499738501,NA,NA
0.0274,0.048427062208032,NA,NA
0.077987,0.106053308002753,NA,NA
0.126969,0.154445921909321,NA,NA
0.159481,0.182092691153582,NA,NA
0.167639,0.188877196121007,NA,NA
0.147468,0.17198601551685,NA,NA
0.108561,0.137962218212156,NA,NA
0.06688,0.0936429380682322,NA,NA
0.034479,0.0564797822578358,NA,NA
0.1937,0.209594974691267,NA,NA
0.0742,0.101837784821308,NA,NA
0.0569,0.0823797930753284,NA,NA
0.0405,0.0634546046727721,NA,NA
0.166751,0.188142484567426,NA,NA
0.032615,0.0543400989159436,NA,NA
0.026477,0.0473935967868676,NA,NA
0.046566,0.0705179199467529,NA,NA
0.068601,0.095574884876808,NA,NA
0.091734,0.1210883743614,NA,NA
0.111342,0.140545113465534,NA,NA
0.122665,0.15069162765374,NA,NA
0.995,0.61943615310252,NA,NA
0.327969,0.292317883575773,NA,NA
0.671992,0.432872997376456,NA,NA
0.198984,0.213451795124458,NA,NA
0.040999,0.0640355156061221,NA,NA
0.015999,0.0359930304529168,NA,NA
0.825977,0.502647379868167,NA,NA
0.795977,0.481183768238243,NA,NA
0.057998,0.0836247578050031,NA,NA
0.167969,0.189149957781662,NA,NA
0.296992,0.272326608775294,NA,NA
0.278984,0.261247695759397,NA,NA
0.033999,0.0559276822557363,NA,NA
0.541992,0.380971869159818,NA,NA
0.390977,0.326596656696268,NA,NA
0.300977,0.274867902845044,NA,NA
0.643984,0.425391916724248,NA,NA
0.753984,0.457831557813933,NA,NA
0.480977,0.355810825349537,NA,NA
0.518984,0.369610389089414,NA,NA
0.176992,0.196537398370932,NA,NA
0.353984,0.308001303128943,NA,NA
0.291992,0.269185477297267,NA,NA
0.017998,0.0381178680339399,NA,NA
0.385977,0.324355288382541,NA,NA
0.247969,0.243430529385044,NA,NA
0.658984,0.429732583149578,NA,NA
0.913984,0.568618803545903,NA,NA
0.077998,0.106065525724909,NA,NA
0.188984,0.206024162876893,NA,NA
0.358984,0.31080139593369,NA,NA
0.273984,0.258275923725338,NA,NA
0.377969,0.320605747418326,NA,NA
0.218984,0.226612221958155,NA,NA
0.277969,0.260641002031134,NA,NA
0.201992,0.215569220055606,NA,NA
0.223984,0.229648089596112,NA,NA
0.568984,0.394069090754867,NA,NA
0.090999,0.120302943132587,NA,NA
0.283984,0.26426160086638,NA,NA
0.210977,0.221575702795798,NA,NA
0.028999,0.0502272261763875,NA,NA
0.306992,0.278756633061167,NA,NA
0.461992,0.351216573547832,NA,NA
0.871992,0.537893182541215,NA,NA
0.975977,0.608583143983252,NA,NA
0.437969,0.344619585485193,NA,NA
0.027998,0.0490988669514589,NA,NA
0.430977,0.34233265619788,NA,NA
0.491992,0.358891641114709,NA,NA
0.303984,0.27680574435236,NA,NA
0.035999,0.0582326608592373,NA,NA
0.191992,0.208314536243161,NA,NA
0.834,0.508784403430659,NA,NA
0.393,0.327484023492387,NA,NA
0.296,0.271699217835239,NA,NA
0.098729,0.128385747792522,NA,NA
0.211562,0.221952466590427,NA,NA
0.275031,0.258894639388287,NA,NA
0.190406,0.207112297375059,NA,NA
0.105781,0.135331227021255,NA,NA
0.042312,0.0655649460742711,NA,NA
0.03526,0.0573796095429393,NA,NA
0.028208,0.0493351935269409,NA,NA
0.007052,0.0267648356192335,NA,NA
0.005657,0.025361958192211,NA,NA
0.2775,0.260361242101898,NA,NA
0.194444,0.210147866091888,NA,NA
0.270833,0.256425514994673,NA,NA
0.1875,0.204878903707865,NA,NA
0.041667,0.0648135017474182,NA,NA
0.034722,0.0567595577506637,NA,NA
0.027778,0.0488515134450824,NA,NA
0.020833,0.0411727099963506,NA,NA
0.0737,0.101279928100567,NA,NA
0.2949,0.271005947324163,NA,NA
0.2211,0.2279058999452,NA,NA
0.1105,0.139767831501793,NA,NA
0.0552,0.0804479176899326,NA,NA
0.0238,0.0444210437191598,NA,NA
0.2381,0.237876557927868,NA,NA
0.1587,0.181439631695295,NA,NA
0.0794,0.107621312093908,NA,NA
0.0322,0.0538653834210797,NA,NA
0.1072,0.136680765794587,NA,NA
0.2145,0.223822278623008,NA,NA
0.0161,0.0360998171215924,NA,NA
0.0054,0.025104235149583,NA,NA
0.0502,0.0747248432100725,NA,NA
0.2323,0.234547552008977,NA,NA
0.1991,0.213534536791828,NA,NA
0.1195,0.147902106963581,NA,NA
0.0717,0.0990456826105354,NA,NA
0.0258,0.0466383034765679,NA,NA
0.0199,0.0401619560785414,NA,NA
0.271,0.256523146727938,NA,NA
0.307,0.278761833502212,NA,NA
0.0943,0.123805408677295,NA,NA
0.1651,0.186773773647644,NA,NA
0.1165,0.145228894426128,NA,NA
0.1942,0.209966875297119,NA,NA
0.2302,0.23332590202151,NA,NA
0.1381,0.164020290226743,NA,NA
0.0829,0.11149053996289,NA,NA
0.0497,0.0741483239903643,NA,NA
0.0262,0.0470842793464292,NA,NA
0.0841,0.112810767595556,NA,NA
0.2151,0.224199811185164,NA,NA
0.3016,0.275268126435446,NA,NA
0.0931,0.122539870985029,NA,NA
0.0173,0.0373732129716039,NA,NA
0.0913,0.120624953803139,NA,NA
0.1826,0.201034700931541,NA,NA
0.274,0.258285364250929,NA,NA
0.2283,0.23221208695914,NA,NA
0.0457,0.0695110045494821,NA,NA
0.0137,0.0335785593074765,NA,NA
0.0046,0.024303245089348,NA,NA
0.0395,0.0622913305697643,NA,NA
0.3241,0.289853510261062,NA,NA
0.0126,0.0324342092681276,NA,NA
0.0063,0.026007719562078,NA,NA
0.0482,0.0724139067386934,NA,NA
0.1339,0.160425092858894,NA,NA
0.1914,0.207867231742532,NA,NA
0.0289,0.0501154212697959,NA,NA
0.0174,0.0374797175295404,NA,NA
0.0459,0.0697436503102103,NA,NA
0.3053,0.277658037769168,NA,NA
0.3434,0.30183041456533,NA,NA
0.1166,0.145318532892104,NA,NA
0.0067,0.0264101737492478,NA,NA
0.1161,0.144869942183319,NA,NA
0.2971,0.272395038780418,NA,NA
0.3518,0.306753383766179,NA,NA
0.0369,0.0592746500727137,NA,NA
0.0069,0.0266116267927216,NA,NA
0.0041,0.0238034994978298,NA,NA
0.013372,0.0332366029730681,NA,NA
0.016458,0.0364788157911869,NA,NA
0.041145,0.0642055255090524,NA,NA
0.102863,0.132508596805961,NA,NA
0.257158,0.248584207146234,NA,NA
0.342877,0.301517640164637,NA,NA
0.137151,0.163209437917399,NA,NA
0.05486,0.080060826622178,NA,NA
0.021944,0.0423830992136566,NA,NA
0.008743,0.0284759483548781,NA,NA
0.003429,0.0231337487949722,NA,NA
0.0193,0.0395147564561407,NA,NA
0.0483,0.0725297375372444,NA,NA
0.1209,0.149139480983234,NA,NA
0.3022,0.275654236727956,NA,NA
0.025445,0.0462431923910049,NA,NA
0.03635,0.0586383438717234,NA,NA
0.072701,0.100164483821703,NA,NA
0.145402,0.170235096469686,NA,NA
0.290803,0.268446244834215,NA,NA
0.218103,0.226069508027325,NA,NA
0.109051,0.138420657724753,NA,NA
0.054526,0.0796803132435118,NA,NA
0.027263,0.0482733989737411,NA,NA
0.013595,0.0334690236623633,NA,NA
0.006761,0.0264716005901632,NA,NA
0.2263,0.231030115332764,NA,NA
0.0381,0.0606653408534225,NA,NA
0.0954,0.124956931996234,NA,NA
0.3579,0.310201416278127,NA,NA
0.1431,0.168280261879312,NA,NA
0.0229,0.0434303805539427,NA,NA
0.054849,0.0800482987946464,NA,NA
0.068412,0.0953628692104017,NA,NA
0.097731,0.127367286580511,NA,NA
0.139616,0.165314001138372,NA,NA
0.199452,0.213785085831715,NA,NA
0.149589,0.173779883576774,NA,NA
0.104712,0.134304862152327,NA,NA
0.073298,0.100831205796918,NA,NA
0.051309,0.0760005567330542,NA,NA
0.035901,0.0581194507007212,NA,NA
0.025131,0.0458942627496473,NA,NA
0.0338,0.055699008356035,NA,NA
0.2705,0.256230982072592,NA,NA
0.2318,0.234257537169741,NA,NA
0.1159,0.144690222998086,NA,NA
0.0613,0.0873587432171649,NA,NA
0.1451,0.169978872624768,NA,NA
0.0399,0.0627564811274641,NA,NA
0.0259,0.0467497203066443,NA,NA
0.072873,0.100356612309345,NA,NA
0.083006,0.111607312755588,NA,NA
0.103757,0.133380521579221,NA,NA
0.129696,0.156806590416921,NA,NA
0.162121,0.184296044100885,NA,NA
0.12159,0.149747256895996,NA,NA
0.097272,0.126896054124526,NA,NA
0.077818,0.105865578234512,NA,NA
0.062254,0.0884353136241369,NA,NA
0.049771,0.074230242478666,NA,NA
0.039841,0.0626878571398017,NA,NA
0.0726,0.100051648709133,NA,NA
0.1321,0.15887851577946,NA,NA
0.2402,0.239067559269058,NA,NA
0.1201,0.148433127754118,NA,NA
0.0363,0.0585805349298858,NA,NA
0.0751,0.102841206423103,NA,NA
0.0642,0.0906285296672502,NA,NA
0.0918,0.121158756227061,NA,NA
0.0361,0.058349363146167,NA,NA
0.0355,0.0576564834500275,NA,NA
0.1031,0.132740384519779,NA,NA
0.1586,0.181355973356168,NA,NA
0.2115,0.221912609270754,NA,NA
0.0893,0.118476601878885,NA,NA
0.0377,0.0602014374842972,NA,NA
0.0245,0.0451946491614832,NA,NA
0.0351,0.0571951185397043,NA,NA
0.775,0.46845968809212,NA,NA
0.1575,0.180435134178343,NA,NA
0.2455,0.242048705796249,NA,NA
0.1094,0.138746274719463,NA,NA
0.0014,0.0211132168313269,NA,NA
0.0115,0.0312968078502002,NA,NA
0.0521,0.0769080536765835,NA,NA
0.2625,0.251613925101097,NA,NA
0.003801,0.0235049361265889,NA,NA
0.16862,0.189687594668054,NA,NA
0.609736,0.412245494790105,NA,NA
0.211692,0.222035982636392,NA,NA
0.006134,0.0258408711157052,NA,NA
1.2e-05,0.0197332429067127,NA,NA
2.6e-05,0.0197471592186586,NA,NA
0.00253,0.0222377787302569,NA,NA
0.321518,0.28819520023364,NA,NA
0.446855,0.347280352046454,NA,NA
0.157153,0.180144422828844,NA,NA
0.000736,0.0204529545539971,NA,NA
0.013892,0.0337790187438914,NA,NA
0.104371,0.133975630820711,NA,NA
0.309576,0.28043848969863,NA,NA
0.365316,0.314221297513107,NA,NA
0.171729,0.192246330911696,NA,NA
0.031978,0.0536117053148221,NA,NA
0.002334,0.0220426106122454,NA,NA
6.6e-05,0.0197869201322207,NA,NA
0.005259,0.0249629255531241,NA,NA
0.037005,0.0593962090269107,NA,NA
0.144022,0.169063700400049,NA,NA
0.290456,0.268231057564366,NA,NA
0.304089,0.276873664945144,NA,NA
0.165289,0.186930629571457,NA,NA
0.046571,0.0705237299758289,NA,NA
0.006782,0.0264927508342673,NA,NA
0.000508,0.0202262909288084,NA,NA
0.2124,0.222489516180841,NA,NA
0.6412,0.424483658094459,NA,NA
0.6796,0.434574888139659,NA,NA
0.2156,0.224513369430507,NA,NA
0.2956,0.271446824390559,NA,NA
0.3096,0.280454125542256,NA,NA
0.2216,0.228209654823833,NA,NA
0.3756,0.31945517011254,NA,NA
0.2532,0.246358812889614,NA,NA
0.4208,0.338725391222371,NA,NA
0.3192,0.286698552273169,NA,NA
0.6204,0.416708557570825,NA,NA
0.7556,0.458574361185334,NA,NA
0.9416,0.587473868909426,NA,NA
0.2748,0.258757965777212,NA,NA
0.2632,0.252013828768514,NA,NA
0.2864,0.265733881221715,NA,NA
0.1844,0.202457265815136,NA,NA
0.238,0.237819668012018,NA,NA
0.3056,0.277852616955397,NA,NA
0.3548,0.308463829530752,NA,NA
0.4068,0.333289841431336,NA,NA
0.8512,0.522066306973738,NA,NA
0.982,0.612058042520197,NA,NA
0.2696,0.255706188036172,NA,NA
0.2372,0.237363946898399,NA,NA
0.1976,0.212457975358933,NA,NA
0.3708,0.317061753330534,NA,NA
0.4336,0.343209878371384,NA,NA
0.4016,0.33114928303019,NA,NA
0.9012,0.559467885886434,NA,NA
0.9888,0.615933308502236,NA,NA
0.2628,0.251785222029258,NA,NA
0.2652,0.253160546104866,NA,NA
0.1224,0.150459105282822,NA,NA
0.2132,0.222999385864115,NA,NA
0.2384,0.238047128827126,NA,NA
0.1764,0.196057684134972,NA,NA
0.2228,0.228935731966531,NA,NA
0.3028,0.276040960001844,NA,NA
0.3936,0.327745185679707,NA,NA
0.5592,0.389438901042592,NA,NA
0.3284,0.2925907266734,NA,NA
0.5316,0.375757478271977,NA,NA
0.9964,0.620224713234821,NA,NA
0.1256,0.153255952133251,NA,NA
0.2204,0.227479423263491,NA,NA
0.2932,0.269939547176432,NA,NA
0.2424,0.240308597118235,NA,NA
0.3352,0.296845045548301,NA,NA
0.5444,0.382177447106,NA,NA
0.8112,0.491688556945867,NA,NA
0.9984,0.621350423259546,NA,NA
0.1076,0.13705865819639,NA,NA
0.2328,0.234837051987912,NA,NA
0.2524,0.245910361697725,NA,NA
0.3008,0.274754329001539,NA,NA
0.2948,0.270943049207318,NA,NA
0.4108,0.334894170313733,NA,NA
0.3556,0.308915244609825,NA,NA
0.3956,0.328609381379712,NA,NA
0.1156,0.144420333877233,NA,NA
0.9972,0.620675087117603,NA,NA
0.2796,0.261616718145062,NA,NA
0.2668,0.254082477909655,NA,NA
0.3156,0.284362608743981,NA,NA
0.2616,0.251100837613833,NA,NA
0.2064,0.218570735297473,NA,NA
0.3024,0.275783078170101,NA,NA
0.4112,0.335052443293984,NA,NA
0.2788,0.261137588822166,NA,NA
0.4416,0.345740811008025,NA,NA
0.536,0.37796127937664,NA,NA
0.3788,0.321004697380855,NA,NA
0.7408,0.452215489905403,NA,NA
0.1408,0.166323099198224,NA,NA
0.2404,0.23918064243206,NA,NA
0.3176,0.285661847769845,NA,NA
0.3232,0.289276626621348,NA,NA
0.2408,0.239406643062402,NA,NA
0.4036,0.331979534849082,NA,NA
0.4172,0.337377050799301,NA,NA
0.5852,0.401474964402349,NA,NA
0.7244,0.446277354244169,NA,NA
0.608,0.41150047347496,NA,NA
0.2268,0.231326571695044,NA,NA
0.2492,0.244119116617022,NA,NA
0.1924,0.208621781973066,NA,NA
0.2912,0.268692743860643,NA,NA
0.1052,0.134774465925144,NA,NA
0.3624,0.312664741547579,NA,NA
0.3364,0.297585117129404,NA,NA
0.4248,0.340180350731749,NA,NA
0.6344,0.422119557700831,NA,NA
0.9144,0.568913102416513,NA,NA
0.1336,0.160167592613959,NA,NA
0.2292,0.232740735723664,NA,NA
0.3228,0.289019830279169,NA,NA
0.2804,0.262096905779326,NA,NA
0.3224,0.288762792838007,NA,NA
0.017003,0.0370572474724865,NA,NA
0.076414,0.10430448998014,NA,NA
0.208114,0.219708440177874,NA,NA
0.308729,0.279886810807655,NA,NA
0.249668,0.244380926817396,NA,NA
0.110017,0.139320146728116,NA,NA
0.026373,0.0472774174848709,NA,NA
0.002639,0.0223463402212159,NA,NA
0.000179,0.0198992451776724,NA,NA
0.000857,0.0205732541110469,NA,NA
0.110865,0.140105261582331,NA,NA
0.210786,0.221452352903744,NA,NA
0.261117,0.250825965621598,NA,NA
0.037975,0.0605203365630499,NA,NA
0.006848,0.0265592341106742,NA,NA
0.000988,0.0207035041783447,NA,NA
8.7e-05,0.0198077946345715,NA,NA
0.001893,0.021603666395776,NA,NA
0.076564,0.104471395961584,NA,NA
0.119119,0.147564323142367,NA,NA
0.191865,0.208218725661465,NA,NA
0.224903,0.230198262846714,NA,NA
0.053814,0.0788682776547008,NA,NA
0.014772,0.0347005426991614,NA,NA
0.000585,0.0203028375025134,NA,NA
0.003793,0.0234969505450561,NA,NA
0.094122,0.123618284622122,NA,NA
0.120795,0.149046877418537,NA,NA
0.181297,0.199998097483777,NA,NA
0.207571,0.21934968454516,NA,NA
0.061392,0.0874626032712254,NA,NA
0.020132,0.0404127967303986,NA,NA
0.006135,0.0258418759371155,NA,NA
0.001291,0.0210048100843501,NA,NA
0.005173,0.0248767661654989,NA,NA
0.003517,0.0232215309582955,NA,NA
0.042405,0.0656733062096979,NA,NA
0.200773,0.214718215688775,NA,NA
0.376975,0.320125392749842,NA,NA
0.282033,0.263080446305954,NA,NA
